nip,nama,opd,tanggal,status_hadir,menit_terlambat,potong_gaji,kode_asli
199705132026101001,Pegawai 238,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199705172021121001,Pegawai 88,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
199707032025072001,Pegawai 82,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
199707162026051001,Pegawai 19,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199709182022092001,Pegawai 145,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
199710022025021001,Pegawai 173,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-01,Libur,0,0,LIB
199710152020032001,Pegawai 178,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199710182025112001,Pegawai 45,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-01,Libur,0,0,LIB
199710232023031001,Pegawai 165,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199712152021031001,Pegawai 169,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-01,Libur,0,0,LIB
199712212026051001,Pegawai 227,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-01,Libur,0,0,LIB
199802092022051001,Pegawai 34,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199805282026122001,Pegawai 20,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
199809052024081001,Pegawai 47,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199811082026012001,Pegawai 9,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199812072025082001,Pegawai 179,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199902272024042001,Pegawai 183,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199904252027051001,Pegawai 115,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-01,Libur,0,0,LIB
199905102024101001,Pegawai 136,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199906162024101001,Pegawai 52,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199906232027032001,Pegawai 98,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199907092025121001,Pegawai 86,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-01,Libur,0,0,LIB
199908092021091001,Pegawai 229,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
199911272025042001,Pegawai 156,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
200004012023042001,Pegawai 25,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
200007012025052001,Pegawai 159,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
200007142023072001,Pegawai 22,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-01,Libur,0,0,LIB
200009252026081001,Pegawai 30,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
200011172023052001,Pegawai 199,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
200103242025062001,Pegawai 104,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-01,Libur,0,0,LIB
200104282024022001,Pegawai 73,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
200111162024061001,Pegawai 154,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
200112292024011001,Pegawai 44,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
200203142025051001,Pegawai 50,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
200204142024061001,Pegawai 241,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
200207182024112001,Pegawai 166,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-01,Libur,0,0,LIB
200301022024032001,Pegawai 103,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-01,Libur,0,0,LIB
196703211999081001,Pegawai 28,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Alpha,0,35000,A1
196705041997121001,Pegawai 180,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
196802221996101001,Pegawai 158,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
196805281988091001,Pegawai 240,1010402- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM,2026-01-02,Hadir,0,0,
196807121999061001,Pegawai 124,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Alpha,0,35000,A1
196809291997031001,Pegawai 126,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Tidak Senam,5,35000,TL5m SN1
196811301992061001,Pegawai 226,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
196812051998051001,Pegawai 234,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
196906171998021001,Pegawai 236,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Tidak Absen Pulang,0,35000,TAP1
196908311989051001,Pegawai 5,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
196911101996022001,Pegawai 60,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197002211996061001,Pegawai 249,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Tidak Absen Pulang,0,35000,TAP1
197004031996052001,Pegawai 207,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Tidak Senam,0,35000,SN1
197005011998022001,Pegawai 198,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
197007141985121001,Pegawai 202,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197012012000021001,Pegawai 97,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197102031994061001,Pegawai 182,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
197102142028011001,Pegawai 201,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Alpha,0,35000,A1
197104191994041001,Pegawai 213,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197202101998031001,Pegawai 216,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
197205151997071001,Pegawai 219,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
197209041999011001,Pegawai 56,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Tidak Senam,0,35000,SN1
197209142000011001,Pegawai 127,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
197209182009082001,Pegawai 197,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197304142007052001,Pegawai 244,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
197307211994051001,Pegawai 235,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197308181996122001,Pegawai 85,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197308252026121001,Pegawai 16,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197309202007042001,Pegawai 212,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
197401102009071001,Pegawai 210,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
197403192025022001,Pegawai 208,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-02,Hadir,0,0,
197405021997021001,Pegawai 75,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
197407072010042001,Pegawai 27,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197407302010112001,Pegawai 152,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197408212026051001,Pegawai 32,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
197411212024121001,Pegawai 204,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197502271997061001,Pegawai 232,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197502272025072001,Pegawai 195,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
197504022025121001,Pegawai 157,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
197509042009091001,Pegawai 193,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-02,Hadir,0,0,
197510172010012001,Pegawai 77,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-02,Hadir,0,0,
197511032025021001,Pegawai 129,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197602292010122001,Pegawai 246,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
197603292007082001,Pegawai 95,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-02,Hadir,0,0,
197604101998081001,Pegawai 130,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-02,Tidak Senam,0,35000,SN1
197604211999042001,Pegawai 69,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Tidak Absen Pulang,0,35000,TAP1
197608271997082001,Pegawai 109,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
197609212026011001,Pegawai 62,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197611302024091001,Pegawai 38,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197707212009111001,Pegawai 206,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
197708132026041001,Pegawai 230,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Tidak Senam,0,35000,SN1
197709292026091001,Pegawai 105,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Alpha,0,35000,A1
197712122024041001,Pegawai 7,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Alpha,0,35000,A1
197801092012042001,Pegawai 108,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Tidak Absen Pulang,0,35000,TAP1
197802232023071001,Pegawai 91,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197805102027062001,Pegawai 143,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Tidak Senam,72,135000,TL72m SN1
197806042008041001,Pegawai 78,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Tidak Absen Pulang,0,35000,TAP1
197902112016041001,Pegawai 31,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197906092025071001,Pegawai 220,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
197906252026061001,Pegawai 221,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
197907072024062001,Pegawai 67,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Alpha,0,35000,A1
197908242009031001,Pegawai 133,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
197908252026041001,Pegawai 185,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Alpha,0,35000,A1
198002292026032001,Pegawai 96,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
198003012025061001,Pegawai 137,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Alpha,0,35000,A1
198101052016061001,Pegawai 61,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
198110312024051001,Pegawai 58,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
198201012024071001,Pegawai 203,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
198204042024081001,Pegawai 200,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Alpha,0,35000,A1
198206082026111001,Pegawai 68,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Alpha,0,35000,A1
198211022024122001,Pegawai 186,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
198212212024111001,Pegawai 174,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
198303142024041001,Pegawai 215,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
198312192001122001,Pegawai 150,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Tidak Senam,48,135000,TL48m SN1
198408022010081001,Pegawai 99,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
198411102025031001,Pegawai 116,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Alpha,0,35000,A1
198505122026101001,Pegawai 63,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
198512162009122001,Pegawai 48,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
198602132024061001,Pegawai 101,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Alpha,0,35000,A1
198609172025041001,Pegawai 112,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Alpha,0,35000,A1
198610032010031001,Pegawai 79,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-02,Hadir,0,0,
198703262009081001,Pegawai 42,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
198704072024011001,Pegawai 128,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Alpha,0,35000,A1
198710292027041001,Pegawai 217,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Alpha,0,35000,A1
198807062010112001,Pegawai 177,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-02,Tidak Absen Datang,0,35000,TAD1
198807112009092001,Pegawai 245,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
198901102024051001,Pegawai 117,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
198901292027011001,Pegawai 57,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
198905262012022001,Pegawai 119,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-01-02,Hadir,0,0,
198907192024071001,Pegawai 153,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Alpha,0,35000,A1
198909112026121001,Pegawai 194,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Alpha,0,35000,A1
199007052026042001,Pegawai 26,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-02,Hadir,0,0,
199007182015041001,Pegawai 225,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
199009012024051001,Pegawai 168,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Tidak Absen Pulang,0,35000,TAP1
199009092012091001,Pegawai 70,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-01-02,Hadir,0,0,
199107202015011001,Pegawai 135,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-01-02,Hadir,0,0,
199202032024061001,Pegawai 248,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-01-02,Hadir,0,0,
