NIP,NAMA,Periode,Orientasi_Pelayanan,Akuntabel,Kompeten,Harmonis,Loyal,Adaptif,Kolaboratif,Rata_7_Aspek,Kategori_7_Aspek,Waktu_Update
199411242018031001,PEGAWAI 18,2026-04,71,73,72,83,92,89,84,80.6,Sesuai Ekspektasi,03-08-2026 14:21:00
196705041997121001,PEGAWAI 180,2026-04,79,94,73,92,79,90,72,82.7,Sesuai Ekspektasi,03-08-2026 14:21:00
197708012001031001,PEGAWAI 181,2026-04,89,79,72,89,85,80,72,80.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197102031994061001,PEGAWAI 182,2026-04,75,81,85,84,79,74,89,81.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199902272024042001,PEGAWAI 183,2026-04,94,96,97,92,90,91,83,91.9,Diatas Ekspektasi,03-08-2026 14:21:00
197807072025081001,PEGAWAI 184,2026-04,86,81,93,95,78,85,81,85.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197908252026041001,PEGAWAI 185,2026-04,74,80,78,78,72,89,83,79.1,Sesuai Ekspektasi,03-08-2026 14:21:00
198211022024122001,PEGAWAI 186,2026-04,74,90,81,75,74,81,89,80.6,Sesuai Ekspektasi,03-08-2026 14:21:00
199405102025011001,PEGAWAI 187,2026-04,87,92,84,85,90,95,85,88.3,Sesuai Ekspektasi,03-08-2026 14:21:00
196703241995021001,PEGAWAI 188,2026-04,86,82,88,94,93,93,80,88.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199403032026042001,PEGAWAI 189,2026-04,94,84,84,86,72,75,74,81.3,Sesuai Ekspektasi,03-08-2026 14:21:00
199707162026051001,PEGAWAI 19,2026-04,84,94,93,93,75,94,80,87.6,Sesuai Ekspektasi,03-08-2026 14:21:00
199301242026122001,PEGAWAI 190,2026-04,86,75,88,90,93,79,80,84.4,Sesuai Ekspektasi,03-08-2026 14:21:00
199601172026122001,PEGAWAI 191,2026-04,82,75,83,75,84,73,88,80.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199612012024062001,PEGAWAI 192,2026-04,83,74,71,82,88,94,81,81.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197509042009091001,PEGAWAI 193,2026-04,70,91,84,77,84,82,81,81.3,Sesuai Ekspektasi,03-08-2026 14:21:00
198909112026121001,PEGAWAI 194,2026-04,77,82,91,93,74,74,73,80.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197502272025072001,PEGAWAI 195,2026-04,71,81,88,74,91,80,85,81.4,Sesuai Ekspektasi,03-08-2026 14:21:00
199306202026012001,PEGAWAI 196,2026-04,76,90,79,74,95,77,91,83.1,Sesuai Ekspektasi,03-08-2026 14:21:00
197209182009082001,PEGAWAI 197,2026-04,79,78,82,94,77,72,84,80.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197005011998022001,PEGAWAI 198,2026-04,87,93,70,95,75,82,89,84.4,Sesuai Ekspektasi,03-08-2026 14:21:00
200011172023052001,PEGAWAI 199,2026-04,78,80,80,81,81,95,86,83.0,Sesuai Ekspektasi,03-08-2026 14:21:00
198506242024011001,PEGAWAI 2,2026-04,88,91,87,74,81,83,88,84.6,Sesuai Ekspektasi,03-08-2026 14:21:00
199805282026122001,PEGAWAI 20,2026-04,83,70,74,77,78,84,95,80.1,Sesuai Ekspektasi,03-08-2026 14:21:00
198204042024081001,PEGAWAI 200,2026-04,97,93,96,93,94,95,92,94.3,Diatas Ekspektasi,03-08-2026 14:21:00
197102142028011001,PEGAWAI 201,2026-04,76,89,71,74,88,88,71,79.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197007141985121001,PEGAWAI 202,2026-04,80,88,82,85,81,90,77,83.3,Sesuai Ekspektasi,03-08-2026 14:21:00
198201012024071001,PEGAWAI 203,2026-04,82,78,87,93,89,76,82,83.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197411212024121001,PEGAWAI 204,2026-04,91,85,91,70,70,84,80,81.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197104092024121001,PEGAWAI 205,2026-04,80,75,80,75,80,81,88,79.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197707212009111001,PEGAWAI 206,2026-04,90,79,90,72,74,91,71,81.0,Sesuai Ekspektasi,03-08-2026 14:21:00
197004031996052001,PEGAWAI 207,2026-04,90,73,71,86,84,83,73,80.0,Sesuai Ekspektasi,03-08-2026 14:21:00
197403192025022001,PEGAWAI 208,2026-04,78,80,77,79,85,86,75,80.0,Sesuai Ekspektasi,03-08-2026 14:21:00
196806031990081001,PEGAWAI 209,2026-04,86,94,88,86,74,73,72,81.9,Sesuai Ekspektasi,03-08-2026 14:21:00
196904171988061001,PEGAWAI 21,2026-04,89,81,82,80,83,81,75,81.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197401102009071001,PEGAWAI 210,2026-04,85,91,77,73,89,76,79,81.4,Sesuai Ekspektasi,03-08-2026 14:21:00
196907041988121001,PEGAWAI 211,2026-04,76,85,87,90,94,87,78,85.3,Sesuai Ekspektasi,03-08-2026 14:21:00
197309202007042001,PEGAWAI 212,2026-04,88,90,92,82,87,84,88,87.3,Sesuai Ekspektasi,03-08-2026 14:21:00
197104191994041001,PEGAWAI 213,2026-04,84,78,84,85,78,72,88,81.3,Sesuai Ekspektasi,03-08-2026 14:21:00
197602042026051001,PEGAWAI 214,2026-04,86,90,88,94,94,73,75,85.7,Sesuai Ekspektasi,03-08-2026 14:21:00
198303142024041001,PEGAWAI 215,2026-04,72,90,85,81,92,88,76,83.4,Sesuai Ekspektasi,03-08-2026 14:21:00
197202101998031001,PEGAWAI 216,2026-04,81,78,74,73,90,77,81,79.1,Sesuai Ekspektasi,03-08-2026 14:21:00
198710292027041001,PEGAWAI 217,2026-04,74,73,93,71,73,80,87,78.7,Sesuai Ekspektasi,03-08-2026 14:21:00
198001192027102001,PEGAWAI 218,2026-04,93,94,93,92,91,90,92,92.1,Diatas Ekspektasi,03-08-2026 14:21:00
197205151997071001,PEGAWAI 219,2026-04,89,72,88,94,70,83,80,82.3,Sesuai Ekspektasi,03-08-2026 14:21:00
200007142023072001,PEGAWAI 22,2026-04,88,94,81,74,92,79,93,85.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197906092025071001,PEGAWAI 220,2026-04,92,78,87,85,74,85,73,82.0,Sesuai Ekspektasi,03-08-2026 14:21:00
197906252026061001,PEGAWAI 221,2026-04,83,87,91,73,88,84,88,84.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197610052023051001,PEGAWAI 222,2026-04,75,76,87,75,79,91,95,82.6,Sesuai Ekspektasi,03-08-2026 14:21:00
198202282026051001,PEGAWAI 223,2026-04,77,82,86,94,77,89,77,83.1,Sesuai Ekspektasi,03-08-2026 14:21:00
197808032025041001,PEGAWAI 224,2026-04,83,85,87,75,90,92,77,84.1,Sesuai Ekspektasi,03-08-2026 14:21:00
199007182015041001,PEGAWAI 225,2026-04,82,71,70,93,83,94,93,83.7,Sesuai Ekspektasi,03-08-2026 14:21:00
196811301992061001,PEGAWAI 226,2026-04,70,81,83,92,88,75,85,82.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199712212026051001,PEGAWAI 227,2026-04,95,95,96,97,91,94,92,94.3,Diatas Ekspektasi,03-08-2026 14:21:00
198009112026061001,PEGAWAI 228,2026-04,81,79,77,94,89,73,84,82.4,Sesuai Ekspektasi,03-08-2026 14:21:00
199908092021091001,PEGAWAI 229,2026-04,74,87,82,93,88,93,89,86.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197001231995091001,PEGAWAI 23,2026-04,90,91,91,86,72,89,73,84.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197708132026041001,PEGAWAI 230,2026-04,94,85,84,70,92,95,70,84.3,Sesuai Ekspektasi,03-08-2026 14:21:00
199211112022032001,PEGAWAI 231,2026-04,72,92,94,86,81,77,72,82.0,Sesuai Ekspektasi,03-08-2026 14:21:00
197502271997061001,PEGAWAI 232,2026-04,77,90,85,76,86,72,93,82.7,Sesuai Ekspektasi,03-08-2026 14:21:00
199207062025092001,PEGAWAI 233,2026-04,90,79,93,85,94,77,91,87.0,Sesuai Ekspektasi,03-08-2026 14:21:00
196812051998051001,PEGAWAI 234,2026-04,73,81,75,80,92,81,82,80.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197307211994051001,PEGAWAI 235,2026-04,90,89,89,78,77,83,90,85.1,Sesuai Ekspektasi,03-08-2026 14:21:00
196906171998021001,PEGAWAI 236,2026-04,86,85,73,82,91,89,78,83.4,Sesuai Ekspektasi,03-08-2026 14:21:00
197810092025111001,PEGAWAI 237,2026-04,85,84,78,80,82,77,94,82.9,Sesuai Ekspektasi,03-08-2026 14:21:00
199705132026101001,PEGAWAI 238,2026-04,91,83,95,90,79,76,75,84.1,Sesuai Ekspektasi,03-08-2026 14:21:00
199207132024111001,PEGAWAI 239,2026-04,73,85,79,87,74,72,83,79.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199504172022071001,PEGAWAI 24,2026-04,78,78,79,85,74,70,84,78.3,Sesuai Ekspektasi,03-08-2026 14:21:00
196805281988091001,PEGAWAI 240,2026-04,76,93,83,84,86,85,80,83.9,Sesuai Ekspektasi,03-08-2026 14:21:00
200204142024061001,PEGAWAI 241,2026-04,71,85,86,82,94,70,89,82.4,Sesuai Ekspektasi,03-08-2026 14:21:00
199705062024121001,PEGAWAI 242,2026-04,71,79,93,84,73,81,88,81.3,Sesuai Ekspektasi,03-08-2026 14:21:00
199202062025111001,PEGAWAI 243,2026-04,90,91,91,92,90,89,94,91.0,Diatas Ekspektasi,03-08-2026 14:21:00
197304142007052001,PEGAWAI 244,2026-04,79,82,71,71,76,87,72,76.9,Sesuai Ekspektasi,03-08-2026 14:21:00
198807112009092001,PEGAWAI 245,2026-04,91,74,82,76,95,90,79,83.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197602292010122001,PEGAWAI 246,2026-04,85,90,90,74,74,74,85,81.7,Sesuai Ekspektasi,03-08-2026 14:21:00
198607182026021001,PEGAWAI 247,2026-04,83,95,85,86,79,94,80,86.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199202032024061001,PEGAWAI 248,2026-04,78,70,81,86,76,90,70,78.7,Sesuai Ekspektasi,03-08-2026 14:21:00
197002211996061001,PEGAWAI 249,2026-04,88,88,82,94,89,71,80,84.6,Sesuai Ekspektasi,03-08-2026 14:21:00
200004012023042001,PEGAWAI 25,2026-04,92,87,76,95,71,77,94,84.6,Sesuai Ekspektasi,03-08-2026 14:21:00
199302192013072001,PEGAWAI 250,2026-04,79,91,77,72,71,91,91,81.7,Sesuai Ekspektasi,03-08-2026 14:21:00
199007052026042001,PEGAWAI 26,2026-04,72,85,90,91,72,76,80,80.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197407072010042001,PEGAWAI 27,2026-04,70,92,89,91,94,79,82,85.3,Sesuai Ekspektasi,03-08-2026 14:21:00
196703211999081001,PEGAWAI 28,2026-04,92,79,72,81,91,71,71,79.6,Sesuai Ekspektasi,03-08-2026 14:21:00
199510282017052001,PEGAWAI 29,2026-04,86,76,73,79,78,81,83,79.4,Sesuai Ekspektasi,03-08-2026 14:21:00
199309052025111001,PEGAWAI 3,2026-04,75,80,94,90,70,92,79,82.9,Sesuai Ekspektasi,03-08-2026 14:21:00
200009252026081001,PEGAWAI 30,2026-04,95,76,77,95,87,94,72,85.1,Sesuai Ekspektasi,03-08-2026 14:21:00
197902112016041001,PEGAWAI 31,2026-04,93,80,74,95,88,94,89,87.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197408212026051001,PEGAWAI 32,2026-04,75,78,79,75,89,89,95,82.9,Sesuai Ekspektasi,03-08-2026 14:21:00
199312022025061001,PEGAWAI 33,2026-04,75,86,93,77,71,93,94,84.1,Sesuai Ekspektasi,03-08-2026 14:21:00
199802092022051001,PEGAWAI 34,2026-04,81,79,94,95,78,86,92,86.4,Sesuai Ekspektasi,03-08-2026 14:21:00
197907192027091001,PEGAWAI 35,2026-04,89,95,73,85,72,86,82,83.1,Sesuai Ekspektasi,03-08-2026 14:21:00
196706011999021001,PEGAWAI 36,2026-04,94,73,90,89,72,92,83,84.7,Sesuai Ekspektasi,03-08-2026 14:21:00
198311132026121001,PEGAWAI 37,2026-04,84,80,72,83,79,80,71,78.4,Sesuai Ekspektasi,03-08-2026 14:21:00
197611302024091001,PEGAWAI 38,2026-04,91,89,88,82,70,83,81,83.4,Sesuai Ekspektasi,03-08-2026 14:21:00
199511092023012001,PEGAWAI 39,2026-04,91,94,93,81,86,91,75,87.3,Sesuai Ekspektasi,03-08-2026 14:21:00
199302282027111001,PEGAWAI 4,2026-04,94,72,75,73,89,79,93,82.1,Sesuai Ekspektasi,03-08-2026 14:21:00
199606152023062001,PEGAWAI 40,2026-04,89,74,77,77,86,71,81,79.3,Sesuai Ekspektasi,03-08-2026 14:21:00
199602042026041001,PEGAWAI 41,2026-04,89,87,95,83,88,78,78,85.4,Sesuai Ekspektasi,03-08-2026 14:21:00
198703262009081001,PEGAWAI 42,2026-04,79,75,95,83,86,85,84,83.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197509132027031001,PEGAWAI 43,2026-04,89,92,74,87,89,94,93,88.3,Sesuai Ekspektasi,03-08-2026 14:21:00
200112292024011001,PEGAWAI 44,2026-04,88,79,92,94,76,86,94,87.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199710182025112001,PEGAWAI 45,2026-04,77,75,71,93,86,95,83,82.9,Sesuai Ekspektasi,03-08-2026 14:21:00
198804282024031001,PEGAWAI 46,2026-04,95,79,95,71,72,77,70,79.9,Sesuai Ekspektasi,03-08-2026 14:21:00
199809052024081001,PEGAWAI 47,2026-04,89,74,77,78,72,93,79,80.3,Sesuai Ekspektasi,03-08-2026 14:21:00
198512162009122001,PEGAWAI 48,2026-04,92,87,76,72,86,75,92,82.9,Sesuai Ekspektasi,03-08-2026 14:21:00
198304082024101001,PEGAWAI 49,2026-04,81,86,92,91,76,91,84,85.9,Sesuai Ekspektasi,03-08-2026 14:21:00
196908311989051001,PEGAWAI 5,2026-04,81,89,78,87,80,72,78,80.7,Sesuai Ekspektasi,03-08-2026 14:21:00
200203142025051001,PEGAWAI 50,2026-04,75,75,70,70,76,85,84,76.4,Sesuai Ekspektasi,03-08-2026 14:21:00
199211072027091001,PEGAWAI 51,2026-04,81,85,95,71,85,91,93,85.9,Sesuai Ekspektasi,03-08-2026 14:21:00
199906162024101001,PEGAWAI 52,2026-04,89,73,86,94,88,95,75,85.7,Sesuai Ekspektasi,03-08-2026 14:21:00
199806252027041001,PEGAWAI 53,2026-04,92,75,89,84,88,73,76,82.4,Sesuai Ekspektasi,03-08-2026 14:21:00
199204242016121001,PEGAWAI 54,2026-04,93,72,88,80,78,81,75,81.0,Sesuai Ekspektasi,03-08-2026 14:21:00
197202022024051001,PEGAWAI 55,2026-04,95,75,71,89,83,85,91,84.1,Sesuai Ekspektasi,03-08-2026 14:21:00
197209041999011001,PEGAWAI 56,2026-04,87,91,70,84,70,78,73,79.0,Sesuai Ekspektasi,03-08-2026 14:21:00
198901292027011001,PEGAWAI 57,2026-04,92,90,91,80,77,95,87,87.4,Sesuai Ekspektasi,03-08-2026 14:21:00
198110312024051001,PEGAWAI 58,2026-04,89,81,83,84,86,90,80,84.7,Sesuai Ekspektasi,03-08-2026 14:21:00
199904262025092001,PEGAWAI 59,2026-04,88,80,75,71,89,73,79,79.3,Sesuai Ekspektasi,03-08-2026 14:21:00
197110152025031001,PEGAWAI 6,2026-04,72,92,79,78,93,73,75,80.3,Sesuai Ekspektasi,03-08-2026 14:21:00
196911101996022001,PEGAWAI 60,2026-04,89,89,91,83,89,79,81,85.9,Sesuai Ekspektasi,03-08-2026 14:21:00
198101052016061001,PEGAWAI 61,2026-04,85,87,76,80,86,89,79,83.1,Sesuai Ekspektasi,03-08-2026 14:21:00
197609212026011001,PEGAWAI 62,2026-04,77,91,92,80,93,94,74,85.9,Sesuai Ekspektasi,03-08-2026 14:21:00
198505122026101001,PEGAWAI 63,2026-04,89,95,85,81,74,93,71,84.0,Sesuai Ekspektasi,03-08-2026 14:21:00
200306192024121001,PEGAWAI 64,2026-04,90,77,85,86,75,73,85,81.6,Sesuai Ekspektasi,03-08-2026 14:21:00
199711142024012001,PEGAWAI 65,2026-04,76,74,71,76,83,71,92,77.6,Sesuai Ekspektasi,03-08-2026 14:21:00
199502192024012001,PEGAWAI 66,2026-04,92,82,92,85,73,72,90,83.7,Sesuai Ekspektasi,03-08-2026 14:21:00
197907072024062001,PEGAWAI 67,2026-04,80,81,78,80,81,94,88,83.1,Sesuai Ekspektasi,03-08-2026 14:21:00
198206082026111001,PEGAWAI 68,2026-04,85,82,81,86,77,95,93,85.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197604211999042001,PEGAWAI 69,2026-04,79,90,95,77,89,85,87,86.0,Sesuai Ekspektasi,03-08-2026 14:21:00
197712122024041001,PEGAWAI 7,2026-04,76,83,74,95,81,93,86,84.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199009092012091001,PEGAWAI 70,2026-04,97,92,95,91,94,91,91,93.0,Diatas Ekspektasi,03-08-2026 14:21:00
199207292025031001,PEGAWAI 71,2026-04,90,77,88,87,93,75,91,85.9,Sesuai Ekspektasi,03-08-2026 14:21:00
199405252026092001,PEGAWAI 72,2026-04,72,71,71,87,75,70,94,77.1,Sesuai Ekspektasi,03-08-2026 14:21:00
200104282024022001,PEGAWAI 73,2026-04,73,90,80,76,91,70,78,79.7,Sesuai Ekspektasi,03-08-2026 14:21:00
199509262026081001,PEGAWAI 74,2026-04,79,71,84,89,87,73,81,80.6,Sesuai Ekspektasi,03-08-2026 14:21:00
197405021997021001,PEGAWAI 75,2026-04,88,79,80,89,81,77,80,82.0,Sesuai Ekspektasi,03-08-2026 14:21:00
198406302024051001,PEGAWAI 76,2026-04,76,74,74,91,71,85,88,79.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197510172010012001,PEGAWAI 77,2026-04,90,83,90,71,83,80,72,81.3,Sesuai Ekspektasi,03-08-2026 14:21:00
197806042008041001,PEGAWAI 78,2026-04,93,75,74,89,80,86,94,84.4,Sesuai Ekspektasi,03-08-2026 14:21:00
198610032010031001,PEGAWAI 79,2026-04,84,83,92,79,80,84,95,85.3,Sesuai Ekspektasi,03-08-2026 14:21:00
200409252024091001,PEGAWAI 8,2026-04,82,91,81,73,75,95,78,82.1,Sesuai Ekspektasi,03-08-2026 14:21:00
197105162024081001,PEGAWAI 80,2026-04,82,90,79,84,91,89,73,84.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199206052023081001,PEGAWAI 81,2026-04,89,74,86,70,70,88,93,81.4,Sesuai Ekspektasi,03-08-2026 14:21:00
199707032025072001,PEGAWAI 82,2026-04,92,83,79,84,80,77,78,81.9,Sesuai Ekspektasi,03-08-2026 14:21:00
199211022017021001,PEGAWAI 83,2026-04,88,70,72,88,95,75,81,81.3,Sesuai Ekspektasi,03-08-2026 14:21:00
199303022027022001,PEGAWAI 84,2026-04,77,82,94,87,81,79,95,85.0,Sesuai Ekspektasi,03-08-2026 14:21:00
197308181996122001,PEGAWAI 85,2026-04,84,90,79,77,79,72,76,79.6,Sesuai Ekspektasi,03-08-2026 14:21:00
199907092025121001,PEGAWAI 86,2026-04,82,82,79,94,95,94,74,85.7,Sesuai Ekspektasi,03-08-2026 14:21:00
199603072024071001,PEGAWAI 87,2026-04,85,84,86,86,70,79,89,82.7,Sesuai Ekspektasi,03-08-2026 14:21:00
199705172021121001,PEGAWAI 88,2026-04,78,70,80,93,83,91,82,82.4,Sesuai Ekspektasi,03-08-2026 14:21:00
199208022018051001,PEGAWAI 89,2026-04,82,72,78,76,75,75,81,77.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199811082026012001,PEGAWAI 9,2026-04,93,74,86,95,94,74,85,85.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197008102026011001,PEGAWAI 90,2026-04,80,85,76,78,94,89,86,84.0,Sesuai Ekspektasi,03-08-2026 14:21:00
197802232023071001,PEGAWAI 91,2026-04,73,79,89,75,73,85,78,78.9,Sesuai Ekspektasi,03-08-2026 14:21:00
199702232025072001,PEGAWAI 92,2026-04,80,75,80,88,70,77,80,78.6,Sesuai Ekspektasi,03-08-2026 14:21:00
199211142025102001,PEGAWAI 93,2026-04,82,78,78,92,94,77,73,82.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199511092024041001,PEGAWAI 94,2026-04,94,77,70,78,85,72,90,80.9,Sesuai Ekspektasi,03-08-2026 14:21:00
197603292007082001,PEGAWAI 95,2026-04,71,86,84,77,72,76,84,78.6,Sesuai Ekspektasi,03-08-2026 14:21:00
198002292026032001,PEGAWAI 96,2026-04,91,77,72,81,86,92,91,84.3,Sesuai Ekspektasi,03-08-2026 14:21:00
197012012000021001,PEGAWAI 97,2026-04,81,85,87,77,81,83,87,83.0,Sesuai Ekspektasi,03-08-2026 14:21:00
199906232027032001,PEGAWAI 98,2026-04,76,93,85,74,90,82,92,84.6,Sesuai Ekspektasi,03-08-2026 14:21:00
198408022010081001,PEGAWAI 99,2026-04,91,90,92,95,97,98,94,93.9,Diatas Ekspektasi,03-08-2026 14:21:00
